name,page,category,tags,url,pageStatus
Fairy,483,,,https://archive.org/details/cookingscholbost00farmrich/page/n580,verified
Gossamer,483,,,https://archive.org/details/cookingscholbost00farmrich/page/n580,verified
Hot Water,482,,,https://archive.org/details/cookingscholbost00farmrich/page/n579,verified
"Molasses, Soft",482,,,https://archive.org/details/cookingscholbost00farmrich/page/n579,verified
New York,520,,,https://archive.org/details/cookingscholbost00farmrich/page/n621,verified
Sour Milk,482,,,https://archive.org/details/cookingscholbost00farmrich/page/n579,verified
"Sugar, Hard",484,,,https://archive.org/details/cookingscholbost00farmrich/page/n581,verified
"Sugar, Soft",483,,,https://archive.org/details/cookingscholbost00farmrich/page/n580,verified
"Gingerbreads, Cookies, and Wafers",482,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n579,verified
Ginger Cream,429,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n520,verified
Pound Cakes,520,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n621,verified
Pudding,399,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n488,verified
Punch,44,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n93,verified
Snaps,485,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n582,verified
Glac6 Fruits,547,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n650,verified
Nuts,547,,,https://archive.org/details/cookingscholbost00farmrich/page/n650,verified
"Glass, Cut, Care of",599,,,https://archive.org/details/cookingscholbost00farmrich/page/n712,verified
"Glassware, to Prevent Breaking",599,,,https://archive.org/details/cookingscholbost00farmrich/page/n712,verified
Glazed Onions,296,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n373,verified
Glucose (Grape Sugar),6,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Gluten,2,,,https://archive.org/details/cookingscholbost00farmrich/page/n47,verified
Glycogen (Animal Starch),6,,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Gnocchi h la Romaine,352,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n437,verified
Golden Cake,517,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n618,verified
Corn Cake,75,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n130,verified
Spice Cake,513,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n614,verified
"Goose, Roast, with Potato Stuffing",256,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n331,verified
Stuffing for (Chestnut),256,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n331,verified
"Goose, to Truss",257,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n334,verified
Graham Bread,56,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n107,verified
"Bread, Steamed",58,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n109,verified
Muffins I,73,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n128,verified
Muffins II,73,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n128,verified
Pop-overs,77,,,https://archive.org/details/cookingscholbost00farmrich/page/n132,verified
Pudding,401,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n490,verified
"Granite Ware, to Clean",598,,,https://archive.org/details/cookingscholbost00farmrich/page/n711,verified
Grape Frappe,439,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n530,verified
Grape Fruit and Celery Salad,341,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n424,verified
Grape Jelly,575,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n682,verified
Jelly (Green),575,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n682,verified
Marmalade,576,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n683,verified
Sugar (Glucose),6,,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
"Grapes, how to Prepare for Serving",568,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n675,verified
"Grass Stains, to Remove",599,,,https://archive.org/details/cookingscholbost00farmrich/page/n712,verified
Chestnut,255,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n330,verified
Giblet,248,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n323,verified
Roast Beef,202,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n273,verified
Turkey,255,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n330,verified
"Grease Spots, to Remove",599,,,https://archive.org/details/cookingscholbost00farmrich/page/n712,verified
Green Butter,383,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n470,verified
Greens,294,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n371,verified
"Beet, Boiled",294,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n371,verified
Dandelion,294,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n371,verified
Bread,79,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n134,verified
Buckwheat,79,,,https://archive.org/details/cookingscholbost00farmrich/page/n134,verified
Corn,78,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n133,verified
Entire Wheat,78,,,https://archive.org/details/cookingscholbost00farmrich/page/n133,verified
Rice I,79,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n134,verified
Rice II,79,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n134,verified
Sour Milk,78,,,https://archive.org/details/cookingscholbost00farmrich/page/n133,verified
Sweet Milk,78,,,https://archive.org/details/cookingscholbost00farmrich/page/n133,verified
Grilled Muffins,66,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n121,verified
Sardines,561,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n668,verified
Grouse (Prairie Chicken),242,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n317,verified
"Breast of, Saut6 Chasseur",258,,,https://archive.org/details/cookingscholbost00farmrich/page/n335,verified
Larded,258,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n335,verified
Gum Arabic,7,,,https://archive.org/details/cookingscholbost00farmrich/page/n52,verified
Tragacanth,7,,,https://archive.org/details/cookingscholbost00farmrich/page/n52,verified
Haddock,152,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n213,verified
"Baked, with Oyster Stuffing",166,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n229,verified
"Baked, with Stuffing",164,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n227,verified
Boiled,162,,,https://archive.org/details/cookingscholbost00farmrich/page/n225,verified
Fillets of. White Wine Sauce,170,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n233,verified
Haemoglobin,192,,,https://archive.org/details/cookingscholbost00farmrich/page/n259,verified
Planked,168,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n231,verified
HaUbut k la Martin,171,,,https://archive.org/details/cookingscholbost00farmrich/page/n236,verified
Halibut h la Rarebit,171,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n236,verified
"Baked, with Lobster Sauce",166,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n229,verified
"Baked, with Tomato Sauce",166,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n229,verified
"Chicken, Broiled",163,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n226,verified
"Chicken, Sandwiches of",172,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n237,verified
"Fillets, Baked",169,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n232,verified
"Fillets, Fried",173,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n238,verified
Fillets with Brown Sauce,169,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n232,verified
Hollenden,167,,,https://archive.org/details/cookingscholbost00farmrich/page/n230,verified
Little (Turbo t),153,,,https://archive.org/details/cookingscholbost00farmrich/page/n214,verified
Marguerites,369,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n454,verified
"Steamed, with Silesian Sauce",163,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n226,verified
Timbales I,364,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n449,verified
Timbales II,364,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n449,verified
"Ham and Eggs, Fried",237,Breakfast & Brunch,,https://archive.org/details/cookingscholbost00farmrich/page/n312,verified
Barbecued,237,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n312,verified
Bciled,237,,,https://archive.org/details/cookingscholbost00farmrich/page/n312,verified
Broiled,237,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n312,verified
"Roast, with Champagne Sauce",237,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n312,verified
Sandwiches (Chopped),550,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n655,verified
Sandwiches (Sliced),550,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n655,verified
Hamburg Steak,200,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n269,verified
Hard Sauce,409,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n498,verified
"Wood Floors, to Polish",600,,,https://archive.org/details/cookingscholbost00farmrich/page/n713,verified
"Hare, Belgian, k la Maryland",260,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n337,verified
"Belgian, Sour Cream Sauce",260,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n337,verified
Harlequin Ice Cream,448,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n541,verified
Slices,147,,,https://archive.org/details/cookingscholbost00farmrich/page/n208,verified
Harvard Pudding,400,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n489,verified
Beets,286,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n363,verified
Salad,347,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n432,verified
"Hash, Corned Beef",213,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n284,verified
"Corned Beef, with Beets",213,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n284,verified
Salted Codfish,178,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n243,verified
"Hearts, Stuffed with Vegetables",211,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n282,verified
Housekeeper,596,,,https://archive.org/details/cookingscholbost00farmrich/page/n707,verified
Herring,155,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n216,verified
Hindoo Salad,333,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n416,verified
Hollandaise Punch,441,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n532,verified
Sauce I,274,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n351,verified
Sauce II,274,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n351,verified
Hollenden Halibut,167,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n230,verified
"Hominy, Fried",88,Breakfast & Brunch,,https://archive.org/details/cookingscholbost00farmrich/page/n145,verified
Gems,74,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n129,verified
Muffins (Raised),66,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n121,verified
"Honey, Quince",577,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n686,verified
Horse-radish,14,,,https://archive.org/details/cookingscholbost00farmrich/page/n59,verified
Hollandaise Sauce,274,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n351,verified
Horse-radish Sauce I,275,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n352,verified
Sauce II,275,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n352,verified
Hot Cross Buns,65,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n120,verified
Mayonnaise Sauce,278,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n355,verified
Tartare Sauce,277,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n354,verified
Calories Required,612,,,https://archive.org/details/cookingscholbost00farmrich/page/n727,verified
"Huckleberries, Canned",580,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n689,verified
Hungarian Salad,339,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n422,verified
Hunter's Pudding,403,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n492,verified
Hygienic Soup,120,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n179,verified
"Ice Chest, Care of",600,,,https://archive.org/details/cookingscholbost00farmrich/page/n713,verified
Ice Cream,433,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
Banana,447,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n540,verified
Bisque,446,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n539,verified
Brown Bread,446,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n539,verified
Burnt Almond,445,,,https://archive.org/details/cookingscholbost00farmrich/page/n538,verified
Caramel,445,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n538,verified
Chocolate I,444,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n537,verified
Chocolate II,444,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n537,verified
Coffee,445,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n538,verified
Covington^Cream,450,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n543,verified
"Croquettes, Vanilla",444,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n537,verified
"Freeze, how to",434,,,https://archive.org/details/cookingscholbost00farmrich/page/n525,verified
Whipped Cream,437,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n528,verified
Frozen Plum Pudding,459,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n552,verified
Frozen Pudding I,449,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n542,verified
Frozen Pudding II,449,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n542,verified
Frozen Tom and Jerry,450,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n543,verified
German,458,,,https://archive.org/details/cookingscholbost00farmrich/page/n551,verified
"Junket, with Peaches",448,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n541,verified
Macaroon,447,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n540,verified
"Mould, how to",435,,,https://archive.org/details/cookingscholbost00farmrich/page/n526,verified
"Mould, how to Line",435,,,https://archive.org/details/cookingscholbost00farmrich/page/n526,verified
Neapolitan or Harlequin,448,,,https://archive.org/details/cookingscholbost00farmrich/page/n541,verified
Nougat,453,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n546,verified
Orange,445,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n538,verified
Orange Pekoe,454,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n547,verified
Philadelphia,433,,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
Pineapple,445,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n538,verified
Pineapple (Cream),440,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n531,verified
Pistachio,447,,,https://archive.org/details/cookingscholbost00farmrich/page/n540,verified
' Pistachio Bisque,447,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n540,verified
Pistachio Fruit,453,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n546,verified
Plain,433,,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
Praline,446,,,https://archive.org/details/cookingscholbost00farmrich/page/n539,verified
Pudding Glace,449,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n542,verified
"Strawberry, I",444,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n537,verified
"Strawberry, II",444,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n537,verified
"Vanilla, II",443,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n536,verified
Angel Parfait,451,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n544,verified
"Biscuit Tortoni, in Boxes",458,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n551,verified
Bombe Glac6,452,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n545,verified
Burnt Walnut Bisque,446,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n539,verified
Caf6 Parfait,451,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n544,verified
"Cardinal Mousse, Iced Madeira Sauce",456,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n549,verified
Chocolate Mousse,455,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n548,verified
Sauce,456,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n549,verified
Coffee Mousse,454,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n547,verified
Demi-Glace aux Fraises,457,,,https://archive.org/details/cookingscholbost00farmrich/page/n550,verified
Frozen Charlotte Glac6,459,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n552,verified
Frozen Orange Soufla6,458,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n551,verified
Frozen Souffl6 Glac6,459,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n552,verified
Ice k la Margot,456,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n549,verified
Icebergs,437,,,https://archive.org/details/cookingscholbost00farmrich/page/n528,verified
Manhattan Pudding,451,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n544,verified
Maple Parfait,455,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n548,verified
Maraschino Ice,436,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
Mazarine,457,,,https://archive.org/details/cookingscholbost00farmrich/page/n550,verified
Mousse Marron,455,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n548,verified
Nesselrode Pudding,453,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n546,verified
Noisette Bombe,452,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n545,verified
Orange Delicious,454,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n547,verified
Pineapple Mousse,455,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n548,verified
PlombiSre Glac6,457,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n550,verified
Strawberry Mousse,454,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n547,verified
"Sultana Roll, with Claret Sauce",451,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n544,verified
University Pudding,450,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n543,verified
Violet Ice Cream,448,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n541,verified
Ice Cream Cake,517,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n618,verified
Candy,538,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n641,verified
Frosting,628,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n743,verified
Ices,433,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
Cr&me de Menthe,437,,,https://archive.org/details/cookingscholbost00farmrich/page/n528,verified
Cup St. Jacques,435,,,https://archive.org/details/cookingscholbost00farmrich/page/n526,verified
Currant,436,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
Lemon,435,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n526,verified
Maraschino,436,,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
Orange,435,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n526,verified
Pomegranate,436,,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
Punch,433,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
"Punch, Cardinal",440,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n531,verified
"Punch, German",441,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n532,verified
"Punch, Hollandaise",440,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n531,verified
"Punch, Lenox",441,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n532,verified
"Punch, Roman",442,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n533,verified
"Punch, Victoria",441,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n532,verified
"Raspberry, I",436,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
"Ices, Raspberry, II",436,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
Raspberry and Currant,436,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
Sherbet,433,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
"Sherbet, Canton",437,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n528,verified
"Sherbet, London",442,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n533,verified
"Sherbet, Milk",437,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n528,verified
Sorbet,433,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
"Sorbet, Apricot",438,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n529,verified
"Sorbet, Italian",438,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n529,verified
"Sorbet, Pineapple",438,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n529,verified
"Sorbet, Sicilian",438,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n529,verified
"Strawberry, I",436,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
"Strawberry, II",436,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n527,verified
Water,433,,,https://archive.org/details/cookingscholbost00farmrich/page/n524,verified
Imperial Cake,523,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n624,verified
Cookies,488,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n585,verified
Soup,122,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n181,verified
India Curry,229,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n302,verified
"East, Salad",337,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n420,verified
Indian Bread,58,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n109,verified
Pudding,390,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n479,verified
"Pudding, Mock",394,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n483,verified
"Ingredients, Measuring",25,,,https://archive.org/details/cookingscholbost00farmrich/page/n72,verified
"Inkstains, to Remove",599,,,https://archive.org/details/cookingscholbost00farmrich/page/n712,verified
Irish Moss Blanc-Mange,411,,,https://archive.org/details/cookingscholbost00farmrich/page/n500,verified
"Irish Stew, with Dumplings",205,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n276,verified
"Iron Kettle (New), Care of",600,,,https://archive.org/details/cookingscholbost00farmrich/page/n713,verified
"Iron Rust, to Remove",599,,,https://archive.org/details/cookingscholbost00farmrich/page/n712,verified
Italian Meringue,452,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n545,verified
Ivory Cream,431,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n522,verified
Jack's Oyster Ragout,669,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n784,verified
"Jam, Blackberry",576,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n683,verified
Raspberry,576,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n683,verified
Jams,576,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n683,verified
Jellied Chicken,253,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n328,verified
Prunes,421,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n510,verified
Vegetables,385,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n472,verified
Walnuts,421,,,https://archive.org/details/cookingscholbost00farmrich/page/n510,verified
Jellies,573,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n680,verified
"Jelly, Apple",573,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n680,verified
Apricot and Wine,421,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n510,verified
Aspic,382,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n469,verified
"Bag, to Make",673,,,https://archive.org/details/cookingscholbost00farmrich/page/n788,verified
Barberry,575,,,https://archive.org/details/cookingscholbost00farmrich/page/n682,verified
Blackberry,575,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n682,verified
Cider,419,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n508,verified
Coffee,419,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n508,verified
Crab Apple,674,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n789,verified
Cranberry,572,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n679,verified
Currant,574,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n681,verified
Currant and Raspberry,674,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n789,verified
Damson,576,,,https://archive.org/details/cookingscholbost00farmrich/page/n683,verified
"Glasses, in",420,,,https://archive.org/details/cookingscholbost00farmrich/page/n509,verified
"Jelly Glasses, to Cover",673,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n788,verified
"Glasses, to Prepare",573,,,https://archive.org/details/cookingscholbost00farmrich/page/n680,verified
Grape,575,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n682,verified
"Grape, Green",675,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n790,verified
Jumbles,488,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n585,verified
Lemon,418,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n507,verified
Orange,418,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n507,verified
"Orange, in Ambush",430,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n521,verified
Quince,574,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n681,verified
Raspberry,575,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n682,verified
Roll,505,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n606,verified
Russian,420,,,https://archive.org/details/cookingscholbost00farmrich/page/n509,verified
Sauterne,420,,,https://archive.org/details/cookingscholbost00farmrich/page/n509,verified
"Wine, I",419,,,https://archive.org/details/cookingscholbost00farmrich/page/n508,verified
"Wine, II",420,,,https://archive.org/details/cookingscholbost00farmrich/page/n509,verified
Julienne Soup,116,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n175,verified
"Junket, Caramel",412,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n501,verified
"Ice Cream, with Peaches",448,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n541,verified
Kidney Rolls,223,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n296,verified
"Kidneys, Lambs', I",222,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n295,verified
"Lambs', II",222,,,https://archive.org/details/cookingscholbost00farmrich/page/n295,verified
"Veal, k la Canfield",231,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n304,verified
"Veal, Broiled",231,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n304,verified
"Knives, Care of",598,,,https://archive.org/details/cookingscholbost00farmrich/page/n711,verified
KnSfli,92,,,https://archive.org/details/cookingscholbost00farmrich/page/n149,verified
Kohl-rabi,280,,,https://archive.org/details/cookingscholbost00farmrich/page/n357,verified
Kola Nut,39,,,https://archive.org/details/cookingscholbost00farmrich/page/n88,verified
Kornettes,493,,,https://archive.org/details/cookingscholbost00farmrich/page/n592,verified
Kornlet Soup,138,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n199,verified
